"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","F0","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F0.1","F1.1","F2.1","F3.1","F4.1","F5.1","F6.1","F7.1","F8.1","F9.1","F10.1","F11.1","F12.1","F13.1","F14.1","F15.1"
2004,"Month","Fleet",1,0,"Enter",62,62,13,0,0,0,7.69230769230769,69.2307692307692,15.3846153846154,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,69.2307692307692,15.3846153846154,7.69230769230769,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",64,64,13,0,0,0,0,69.2307692307692,30.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2307692307692,30.7692307692308,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",66,66,7,0,0,0,0,28.5714285714286,57.1428571428571,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,57.1428571428571,14.2857142857143,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",68,68,8,0,0,0,0,25,50,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,25,50,12.5,12.5,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",70,70,5,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",72,72,5,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",74,74,5,0,0,0,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,20,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",76,76,7,0,0,0,0,0,42.8571428571429,28.5714285714286,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8571428571429,28.5714285714286,28.5714285714286,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",78,78,6,0,0,0,0,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",80,80,5,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",82,82,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",84,84,2,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",86,86,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",88,88,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",90,90,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",100,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
2005,"Month","Fleet",1,0,"Enter",28,28,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",30,30,11,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",32,32,15,0,36.3636363636364,63.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3636363636364,63.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",34,34,17,0,20,66.6666666666667,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,20,66.6666666666667,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",36,36,11,0,23.5294117647059,52.9411764705882,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5294117647059,52.9411764705882,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",38,38,9,0,36.3636363636364,54.5454545454545,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3636363636364,54.5454545454545,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",40,40,2,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",42,42,8,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",44,44,9,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",46,46,8,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",48,48,20,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",50,50,7,0,0,5,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,30,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",52,52,17,0,0,28.5714285714286,42.8571428571429,14.2857142857143,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,42.8571428571429,14.2857142857143,14.2857142857143,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",54,54,17,0,0,0,29.4117647058824,70.5882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4117647058824,70.5882352941177,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",56,56,18,0,0,0,17.6470588235294,76.4705882352941,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,76.4705882352941,5.88235294117647,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",58,58,17,0,0,0,33.3333333333333,55.5555555555556,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,55.5555555555556,11.1111111111111,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",60,60,17,0,0,5.88235294117647,35.2941176470588,58.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,35.2941176470588,58.8235294117647,0,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",62,62,16,0,0,0,17.6470588235294,76.4705882352941,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,76.4705882352941,5.88235294117647,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",64,64,20,0,0,0,0,68.75,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,31.25,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",66,66,17,0,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",68,68,13,0,0,0,0,17.6470588235294,58.8235294117647,23.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,58.8235294117647,23.5294117647059,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",70,70,8,0,0,0,0,15.3846153846154,69.2307692307692,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846153846154,69.2307692307692,15.3846153846154,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",72,72,13,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",74,74,10,0,0,0,0,30.7692307692308,53.8461538461538,7.69230769230769,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,30.7692307692308,53.8461538461538,7.69230769230769,7.69230769230769,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",76,76,14,0,0,0,0,10,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,30,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",78,78,3,0,0,0,0,7.14285714285714,21.4285714285714,57.1428571428571,7.14285714285714,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,21.4285714285714,57.1428571428571,7.14285714285714,7.14285714285714,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",80,80,7,0,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",82,82,4,0,0,0,0,0,28.5714285714286,57.1428571428571,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,57.1428571428571,14.2857142857143,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",84,84,7,0,0,0,0,0,0,25,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,25,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",86,86,1,0,0,0,0,0,14.2857142857143,28.5714285714286,28.5714285714286,14.2857142857143,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,28.5714285714286,28.5714285714286,14.2857142857143,14.2857142857143,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",88,88,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",90,90,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",92,92,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",94,94,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
2005,"Month","Fleet",1,0,"Enter",96,96,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",102,102,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",104,104,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",18,18,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",26,26,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",28,28,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",32,32,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",34,34,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",36,36,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",38,38,6,0,28.5714285714286,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",40,40,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",42,42,6,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",44,44,13,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",46,46,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",48,48,3,0,0,46.1538461538462,46.1538461538462,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1538461538462,46.1538461538462,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",50,50,1,0,0,57.1428571428571,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",52,52,9,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",54,54,15,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",56,56,12,0,0,11.1111111111111,44.4444444444444,33.3333333333333,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,44.4444444444444,33.3333333333333,11.1111111111111,0,0,0,0,0,0,0,0,0,0
2006,"Month","Fleet",1,0,"Enter",58,58,16,0,0,0,53.3333333333333,46.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3333333333333,46.6666666666667,0,0,0,0,0,0,0,0,0,0,0
