"","year","stratum","ntows","area","mean_cpue","var_cpue","est","var"
"44",2013,"WA",59,11360.4607261147,0.57752392331088,1.71422936534598,6560.93784916495,3749806.07295211
"45",2014,"CA_north",164,21216.97322525,0.62101156934519,15.1443562752079,13175.9858393674,41569406.7478935
"46",2014,"CA_south",95,15767.600503145,0.190265769261271,0.426134876988406,3000.03463913528,1115204.95641754
"47",2014,"OR",157,20144.23460885,0.299843600163122,0.658083462634825,6040.11982764814,1700916.00004293
"48",2014,"WA",85,11360.4607261147,2.23678081786937,78.7208549960819,25410.8606343318,119526104.608185
"49",2015,"CA_north",172,21216.97322525,0.269632137806563,0.779496323437991,5720.77784850877,2040104.81510791
"50",2015,"CA_south",86,15767.600503145,0.0803165147365372,0.0667211792577561,1266.39871817068,192884.121832678
"51",2015,"OR",141,20144.23460885,0.287636686525904,0.662556592685052,5794.22089549005,1906801.16518201
"52",2015,"WA",98,11360.4607261147,0.76013349282958,3.20638831248457,8635.46669189486,4222619.31993666
"53",2016,"CA_north",163,21216.97322525,0.404456758653313,1.16303825694919,8581.34821911874,3211983.10981899
"54",2016,"CA_south",95,15767.600503145,0.122851214313634,0.166846054078153,1937.06886862362,436640.032333536
"55",2016,"OR",173,20144.23460885,0.452985834998443,1.26301803931314,9125.05293469445,2962545.24618758
"56",2016,"WA",76,11360.4607261147,0.364362593139243,0.559976200823836,4139.3269294237,950928.506658969
"57",2017,"CA_north",163,21216.97322525,0.45460334880851,1.49456860577129,9645.30707977914,4127576.27663562
"58",2017,"CA_south",88,15767.600503145,0.0623356524324045,0.0519207657248828,982.883664657054,146686.326442481
"59",2017,"OR",175,20144.23460885,0.361252854628885,0.846729965697384,7277.16225676105,1963398.35397477
"60",2017,"WA",84,11360.4607261147,0.568021712414714,3.29485338700363,6452.98835546781,5062309.54617678
"61",2018,"CA_north",165,21216.97322525,0.467121638756661,4.05600760218068,9910.90730243499,11065770.8540624
"62",2018,"CA_south",93,15767.600503145,0.188379025035226,0.454204007032509,2970.28520992739,1214225.16233321
"63",2018,"OR",166,20144.23460885,0.834340922035014,53.9717384984916,16807.1592772375,131934951.26937
"64",2018,"WA",80,11360.4607261147,0.366435477309524,0.652238892896767,4162.87584862996,1052224.9476317
"65",2019,"CA_north",81,21216.97322525,0.199758231240867,0.139181178298412,4238.26504376077,773503.613076106
"66",2019,"CA_south",51,15767.600503145,0.0788326600022608,0.109198960864865,1243.00188951591,532328.288069607
"67",2019,"OR",77,20144.23460885,0.211262381271853,0.236194493559018,4255.71897236453,1244745.55766626
"68",2019,"WA",50,11360.4607261147,0.552273438687482,3.09477551724536,6274.08071028548,7988238.76841281
"69",2021,"CA_north",169,21216.97322525,0.283095732621339,1.68757176594792,6006.43457920949,4495131.51819454
"70",2021,"CA_south",96,15767.600503145,0.0491077538648479,0.0678272682529902,774.311444547697,175656.533905226
"71",2021,"OR",159,20144.23460885,0.231513614161938,0.439020522903839,4663.66455882085,1120441.63845687
"72",2021,"WA",82,11360.4607261147,0.943920218915561,19.7583663039673,10723.3685755759,31097757.2801547
"73",2022,"CA_north",155,21216.97322525,0.0975898378920994,0.0559970217329941,2070.56097761316,162629.78491974
"74",2022,"CA_south",100,15767.600503145,0.021405293367305,0.0102567014798979,337.510114468285,25499.9266601429
"75",2022,"OR",171,20144.23460885,0.205579194788749,0.264931288533963,4141.23553052302,628693.084064468
"76",2022,"WA",55,11360.4607261147,1.61024840586893,41.5567285643589,18293.1637741629,97514803.8293963
"77",2023,"CA_north",166,21216.97322525,0.276878986111609,2.67333758274765,5874.53403496438,7249575.42275717
"78",2023,"CA_south",92,15767.600503145,0.00701513595053152,0.00120968409288505,110.611861143231,3269.00329410792
"79",2023,"OR",140,20144.23460885,0.178104820217409,0.131773464610079,3587.78528342654,381945.564103028
"80",2023,"WA",93,11360.4607261147,0.987669082242072,5.78626745369615,11220.3758192089,8029850.22061407
"81",2024,"CA_north",158,21216.97322525,0.17653108378943,0.299848842117983,3745.4552781847,854303.421691471
"82",2024,"CA_south",80,15767.600503145,0.120028287435594,0.81962374465476,1892.5580853611,2547157.26817372
"83",2024,"OR",162,20144.23460885,0.2651580543737,0.48317073022727,5341.40605573002,1210283.58915811
"84",2024,"WA",84,11360.4607261147,3.42856974574333,173.849695843905,38950.1319432623,267107780.377107
"85",2025,"CA_north",156,21216.97322525,0.17871436526121,0.253881710954726,3791.77790271465,732611.404042087
"86",2025,"CA_south",83,15767.600503145,0.0167822248495084,0.0128457018312728,264.615416981002,38477.8644640947
"87",2025,"OR",165,20144.23460885,0.303537981447681,0.768393660552703,6114.54031097885,1889737.01791241
"88",2025,"WA",94,11360.4607261147,3.94177945654119,279.608706518442,44780.4307070421,383897006.92962
